mes,geografia,duracion,rango edad,total personas,hombres,mujeres,fecha
1,northern region,   26 weeks ,  65 years and over,0,0,0,2012
1,northern region,      27 - 51 weeks,"total, 15 years and over",2,0,0,2012
1,northern region,      27 - 51 weeks, 15-64 years,2,0,0,2012
1,northern region,      27 - 51 weeks,  15-19,0,0,0,2012
1,northern region,      27 - 51 weeks,  20-24,0,0,0,2012
1,northern region,      27 - 51 weeks,  25-44,0,0,0,2012
1,northern region,      27 - 51 weeks,  45-54,0,0,0,2012
1,northern region,      27 - 51 weeks,  55-64,0,0,0,2012
1,northern region,      27 - 51 weeks,  65 years and over,0,0,0,2012
1,northern region,      52 weeks,"total, 15 years and over",0,0,0,2012
1,northern region,      52 weeks, 15-64 years,0,0,0,2012
1,northern region,      52 weeks,  15-19,0,0,0,2012
1,northern region,      52 weeks,  20-24,0,0,0,2012
1,northern region,      52 weeks,  25-44,0,0,0,2012
1,northern region,      52 weeks,  45-54,0,0,0,2012
1,northern region,      52 weeks,  55-64,0,0,0,2012
1,northern region,      52 weeks,  65 years and over,0,0,0,2012
1,northern region,      53 weeks or more,"total, 15 years and over",0,0,0,2012
1,northern region,      53 weeks or more, 15-64 years,0,0,0,2012
1,northern region,      53 weeks or more,  15-19,0,0,0,2012
1,northern region,      53 weeks or more,  20-24,0,0,0,2012
1,northern region,      53 weeks or more,  25-44,0,0,0,2012
1,northern region,      53 weeks or more,  45-54,0,0,0,2012
1,northern region,      53 weeks or more,  55-64,0,0,0,2012
1,northern region,      53 weeks or more,  65 years and over,0,0,0,2012
1,northern region,   duration unknown,"total, 15 years and over",2,0,0,2012
1,northern region,   duration unknown, 15-64 years,2,0,0,2012
1,northern region,   duration unknown,  15-19,0,0,0,2012
1,northern region,   duration unknown,  20-24,0,0,0,2012
1,northern region,   duration unknown,  25-44,0,0,0,2012
1,northern region,   duration unknown,  45-54,0,0,0,2012
1,northern region,   duration unknown,  55-64,0,0,0,2012
1,northern region,   duration unknown,  65 years and over,0,0,0,2012
1,northern region,average unemployed nc,"total, 15 years and over",17,18,15,2012
1,northern region,average unemployed nc, 15-64 years,17,18,15,2012
1,northern region,average unemployed nc,  15-19,14,12,16,2012
1,northern region,average unemployed nc,  20-24,22,28,9,2012
1,northern region,average unemployed nc,  25-44,14,12,16,2012
1,northern region,average unemployed nc,  45-54,19,18,18,2012
1,northern region,average unemployed nc,  55-64,19,22,10,2012
1,northern region,average unemployed nc,  65 years and over,33,32,5,2012
1,northern region,average unemployed c99,"total, 15 years and over",16,18,14,2012
1,northern region,average unemployed c99, 15-64 years,16,18,14,2012
1,northern region,average unemployed c99,  15-19,14,12,15,2012
1,northern region,average unemployed c99,  20-24,20,26,9,2012
1,northern region,average unemployed c99,  25-44,14,12,15,2012
1,northern region,average unemployed c99,  45-54,18,18,17,2012
1,northern region,average unemployed c99,  55-64,18,21,10,2012
1,northern region,average unemployed c99,  65 years and over,26,24,5,2012
2,eastern region,total unemployed,"total, 15 years and over",75,43,32,2012
2,eastern region,total unemployed, 15-64 years,74,42,32,2012
2,eastern region,total unemployed,  15-19,16,9,7,2012
2,eastern region,total unemployed,  20-24,14,8,6,2012
2,eastern region,total unemployed,  25-44,24,12,12,2012
2,eastern region,total unemployed,  45-54,12,8,3,2012
2,eastern region,total unemployed,  55-64,8,5,4,2012
2,eastern region,total unemployed,  65 years and over,0,0,0,2012
2,eastern region,   1 - 4 weeks,"total, 15 years and over",29,14,15,2012
2,eastern region,   1 - 4 weeks, 15-64 years,28,14,15,2012
2,eastern region,   1 - 4 weeks,  15-19,8,3,5,2012
2,eastern region,   1 - 4 weeks,  20-24,7,3,4,2012
2,eastern region,   1 - 4 weeks,  25-44,9,4,5,2012
2,eastern region,   1 - 4 weeks,  45-54,2,2,0,2012
2,eastern region,   1 - 4 weeks,  55-64,2,0,0,2012
2,eastern region,   1 - 4 weeks,  65 years and over,0,0,0,2012
2,eastern region,   5 - 13 weeks,"total, 15 years and over",18,11,8,2012
2,eastern region,   5 - 13 weeks, 15-64 years,18,10,8,2012
2,eastern region,   5 - 13 weeks,  15-19,4,3,2,2012
2,eastern region,   5 - 13 weeks,  20-24,3,2,0,2012
2,eastern region,   5 - 13 weeks,  25-44,6,3,3,2012
2,eastern region,   5 - 13 weeks,  45-54,3,2,0,2012
2,eastern region,   5 - 13 weeks,  55-64,0,0,0,2012
2,eastern region,   5 - 13 weeks,  65 years and over,0,0,0,2012
2,eastern region,   14 - 25 weeks,"total, 15 years and over",9,6,3,2012
2,eastern region,   14 - 25 weeks, 15-64 years,9,6,3,2012
2,eastern region,   14 - 25 weeks,  15-19,2,2,0,2012
2,eastern region,   14 - 25 weeks,  20-24,0,0,0,2012
2,eastern region,   14 - 25 weeks,  25-44,3,2,0,2012
2,eastern region,   14 - 25 weeks,  45-54,2,0,0,2012
2,eastern region,   14 - 25 weeks,  55-64,0,0,0,2012
2,eastern region,   14 - 25 weeks,  65 years and over,0,0,0,2012
2,eastern region,   26 weeks ,"total, 15 years and over",0,0,0,2012
2,eastern region,   26 weeks , 15-64 years,0,0,0,2012
2,eastern region,   26 weeks ,  15-19,0,0,0,2012
2,eastern region,   26 weeks ,  20-24,0,0,0,2012
2,eastern region,   26 weeks ,  25-44,0,0,0,2012
2,eastern region,   26 weeks ,  45-54,0,0,0,2012
2,eastern region,   26 weeks ,  55-64,0,0,0,2012
2,eastern region,   26 weeks ,  65 years and over,0,0,0,2012
2,eastern region,      27 - 51 weeks,"total, 15 years and over",6,4,2,2012
2,eastern region,      27 - 51 weeks, 15-64 years,6,4,2,2012
2,eastern region,      27 - 51 weeks,  15-19,0,0,0,2012
2,eastern region,      27 - 51 weeks,  20-24,0,0,0,2012
2,eastern region,      27 - 51 weeks,  25-44,2,2,0,2012
2,eastern region,      27 - 51 weeks,  45-54,2,0,0,2012
2,eastern region,      27 - 51 weeks,  55-64,0,0,0,2012
2,eastern region,      27 - 51 weeks,  65 years and over,0,0,0,2012
2,eastern region,      52 weeks,"total, 15 years and over",3,2,0,2012
2,eastern region,      52 weeks, 15-64 years,3,2,0,2012
2,eastern region,      52 weeks,  15-19,0,0,0,2012
2,eastern region,      52 weeks,  20-24,0,0,0,2012
2,eastern region,      52 weeks,  25-44,0,0,0,2012
2,eastern region,      52 weeks,  45-54,0,0,0,2012
2,eastern region,      52 weeks,  55-64,0,0,0,2012
2,eastern region,      52 weeks,  65 years and over,0,0,0,2012
2,eastern region,      53 weeks or more,"total, 15 years and over",6,3,2,2012
2,eastern region,      53 weeks or more, 15-64 years,5,3,2,2012
2,eastern region,      53 weeks or more,  15-19,0,0,0,2012
2,eastern region,      53 weeks or more,  20-24,0,0,0,2012
2,eastern region,      53 weeks or more,  25-44,0,0,0,2012
2,eastern region,      53 weeks or more,  45-54,2,2,0,2012
2,eastern region,      53 weeks or more,  55-64,2,0,0,2012
2,eastern region,      53 weeks or more,  65 years and over,0,0,0,2012
2,eastern region,   duration unknown,"total, 15 years and over",3,2,0,2012
2,eastern region,   duration unknown, 15-64 years,3,2,0,2012
2,eastern region,   duration unknown,  15-19,0,0,0,2012
2,eastern region,   duration unknown,  20-24,0,0,0,2012
2,eastern region,   duration unknown,  25-44,0,0,0,2012
2,eastern region,   duration unknown,  45-54,0,0,0,2012
2,eastern region,   duration unknown,  55-64,0,0,0,2012
2,eastern region,   duration unknown,  65 years and over,0,0,0,2012
2,eastern region,average unemployed nc,"total, 15 years and over",21,24,18,2012
2,eastern region,average unemployed nc, 15-64 years,21,24,18,2012
2,eastern region,average unemployed nc,  15-19,9,11,6,2012
2,eastern region,average unemployed nc,  20-24,9,11,6,2012
2,eastern region,average unemployed nc,  25-44,19,18,19,2012
2,eastern region,average unemployed nc,  45-54,41,47,27,2012
2,eastern region,average unemployed nc,  55-64,43,36,52,2012
2,eastern region,average unemployed nc,  65 years and over,19,23,4,2012
2,eastern region,average unemployed c99,"total, 15 years and over",18,20,15,2012
2,eastern region,average unemployed c99, 15-64 years,18,20,15,2012
2,eastern region,average unemployed c99,  15-19,9,11,6,2012
2,eastern region,average unemployed c99,  20-24,9,11,6,2012
2,eastern region,average unemployed c99,  25-44,18,18,17,2012
2,eastern region,average unemployed c99,  45-54,29,31,24,2012
2,eastern region,average unemployed c99,  55-64,33,32,34,2012
2,eastern region,average unemployed c99,  65 years and over,19,23,4,2012
2,central region,total unemployed,"total, 15 years and over",341,186,155,2012
2,central region,total unemployed, 15-64 years,333,182,151,2012
2,central region,total unemployed,  15-19,50,26,24,2012
2,central region,total unemployed,  20-24,56,36,20,2012
2,central region,total unemployed,  25-44,126,66,60,2012
2,central region,total unemployed,  45-54,67,35,32,2012
2,central region,total unemployed,  55-64,34,19,15,2012
2,central region,total unemployed,  65 years and over,7,4,4,2012
2,central region,   1 - 4 weeks,"total, 15 years and over",110,62,48,2012
2,central region,   1 - 4 weeks, 15-64 years,108,61,47,2012
2,central region,   1 - 4 weeks,  15-19,23,14,9,2012
2,central region,   1 - 4 weeks,  20-24,27,17,10,2012
2,central region,   1 - 4 weeks,  25-44,35,19,16,2012
2,central region,   1 - 4 weeks,  45-54,17,7,9,2012
2,central region,   1 - 4 weeks,  55-64,6,3,3,2012
2,central region,   1 - 4 weeks,  65 years and over,2,0,0,2012
2,central region,   5 - 13 weeks,"total, 15 years and over",89,46,43,2012
2,central region,   5 - 13 weeks, 15-64 years,88,46,42,2012
2,central region,   5 - 13 weeks,  15-19,16,7,9,2012
2,central region,   5 - 13 weeks,  20-24,15,8,7,2012
2,central region,   5 - 13 weeks,  25-44,32,16,16,2012
2,central region,   5 - 13 weeks,  45-54,18,10,8,2012
2,central region,   5 - 13 weeks,  55-64,8,4,4,2012
2,central region,   5 - 13 weeks,  65 years and over,0,0,0,2012
2,central region,   14 - 25 weeks,"total, 15 years and over",57,33,23,2012
2,central region,   14 - 25 weeks, 15-64 years,55,32,23,2012
2,central region,   14 - 25 weeks,  15-19,6,3,4,2012
2,central region,   14 - 25 weeks,  20-24,6,4,2,2012
2,central region,   14 - 25 weeks,  25-44,26,15,11,2012
2,central region,   14 - 25 weeks,  45-54,10,6,4,2012
2,central region,   14 - 25 weeks,  55-64,7,4,3,2012
2,central region,   14 - 25 weeks,  65 years and over,0,0,0,2012
2,central region,   26 weeks ,"total, 15 years and over",4,0,3,2012
2,central region,   26 weeks , 15-64 years,4,0,3,2012
2,central region,   26 weeks ,  15-19,0,0,0,2012
2,central region,   26 weeks ,  20-24,0,0,0,2012
2,central region,   26 weeks ,  25-44,0,0,0,2012
2,central region,   26 weeks ,  45-54,2,0,2,2012
2,central region,   26 weeks ,  55-64,0,0,0,2012
2,central region,   26 weeks ,  65 years and over,0,0,0,2012
2,central region,      27 - 51 weeks,"total, 15 years and over",25,14,10,2012
2,central region,      27 - 51 weeks, 15-64 years,25,14,10,2012
2,central region,      27 - 51 weeks,  15-19,2,0,0,2012
2,central region,      27 - 51 weeks,  20-24,2,2,0,2012
2,central region,      27 - 51 weeks,  25-44,11,6,6,2012
2,central region,      27 - 51 weeks,  45-54,6,3,3,2012
2,central region,      27 - 51 weeks,  55-64,4,2,0,2012
2,central region,      27 - 51 weeks,  65 years and over,0,0,0,2012
2,central region,      52 weeks,"total, 15 years and over",25,10,15,2012
2,central region,      52 weeks, 15-64 years,23,9,14,2012
2,central region,      52 weeks,  15-19,2,0,0,2012
2,central region,      52 weeks,  20-24,2,0,0,2012
2,central region,      52 weeks,  25-44,11,4,7,2012
2,central region,      52 weeks,  45-54,5,2,3,2012
2,central region,      52 weeks,  55-64,4,2,2,2012
2,central region,      52 weeks,  65 years and over,2,0,0,2012
2,central region,      53 weeks or more,"total, 15 years and over",21,12,9,2012
2,central region,      53 weeks or more, 15-64 years,20,12,8,2012
2,central region,      53 weeks or more,  15-19,0,0,0,2012
2,central region,      53 weeks or more,  20-24,0,0,0,2012
2,central region,      53 weeks or more,  25-44,6,3,4,2012
2,central region,      53 weeks or more,  45-54,9,6,3,2012
2,central region,      53 weeks or more,  55-64,4,2,2,2012
2,central region,      53 weeks or more,  65 years and over,0,0,0,2012
2,central region,   duration unknown,"total, 15 years and over",9,6,3,2012
2,central region,   duration unknown, 15-64 years,9,6,3,2012
2,central region,   duration unknown,  15-19,2,0,0,2012
2,central region,   duration unknown,  20-24,2,2,0,2012
2,central region,   duration unknown,  25-44,4,3,0,2012
2,central region,   duration unknown,  45-54,0,0,0,2012
2,central region,   duration unknown,  55-64,0,0,0,2012
2,central region,   duration unknown,  65 years and over,0,0,0,2012
2,central region,average unemployed nc,"total, 15 years and over",20,20,20,2012
2,central region,average unemployed nc, 15-64 years,20,20,20,2012
2,central region,average unemployed nc,  15-19,10,9,12,2012
2,central region,average unemployed nc,  20-24,10,12,7,2012
2,central region,average unemployed nc,  25-44,21,19,22,2012
2,central region,average unemployed nc,  45-54,27,30,23,2012
2,central region,average unemployed nc,  55-64,32,34,30,2012
2,central region,average unemployed nc,  65 years and over,28,22,34,2012
2,central region,average unemployed c99,"total, 15 years and over",19,19,19,2012
2,central region,average unemployed c99, 15-64 years,19,19,19,2012
2,central region,average unemployed c99,  15-19,10,9,12,2012
2,central region,average unemployed c99,  20-24,10,12,7,2012
2,central region,average unemployed c99,  25-44,20,18,21,2012
2,central region,average unemployed c99,  45-54,25,27,23,2012
2,central region,average unemployed c99,  55-64,29,31,28,2012
2,central region,average unemployed c99,  65 years and over,28,22,33,2012
2,western region,total unemployed,"total, 15 years and over",143,77,66,2012
2,western region,total unemployed, 15-64 years,140,75,65,2012
2,western region,total unemployed,  15-19,31,15,16,2012
2,western region,total unemployed,  20-24,22,12,10,2012
2,western region,total unemployed,  25-44,52,27,24,2012
2,western region,total unemployed,  45-54,22,12,9,2012
2,western region,total unemployed,  55-64,13,8,5,2012
2,western region,total unemployed,  65 years and over,3,2,0,2012
2,western region,   1 - 4 weeks,"total, 15 years and over",45,23,22,2012
2,western region,   1 - 4 weeks, 15-64 years,45,22,22,2012
2,western region,   1 - 4 weeks,  15-19,15,7,8,2012
2,western region,   1 - 4 weeks,  20-24,8,4,4,2012
2,western region,   1 - 4 weeks,  25-44,13,6,7,2012
2,western region,   1 - 4 weeks,  45-54,6,4,2,2012
2,western region,   1 - 4 weeks,  55-64,3,2,0,2012
2,western region,   1 - 4 weeks,  65 years and over,0,0,0,2012
2,western region,   5 - 13 weeks,"total, 15 years and over",35,18,18,2012
2,western region,   5 - 13 weeks, 15-64 years,34,17,17,2012
2,western region,   5 - 13 weeks,  15-19,8,4,4,2012
2,western region,   5 - 13 weeks,  20-24,7,4,4,2012
2,western region,   5 - 13 weeks,  25-44,13,6,7,2012
2,western region,   5 - 13 weeks,  45-54,3,2,2,2012
2,western region,   5 - 13 weeks,  55-64,2,2,0,2012
2,western region,   5 - 13 weeks,  65 years and over,0,0,0,2012
2,western region,   14 - 25 weeks,"total, 15 years and over",25,14,11,2012
2,western region,   14 - 25 weeks, 15-64 years,25,14,11,2012
2,western region,   14 - 25 weeks,  15-19,4,2,2,2012
2,western region,   14 - 25 weeks,  20-24,3,2,0,2012
2,western region,   14 - 25 weeks,  25-44,11,6,5,2012
2,western region,   14 - 25 weeks,  45-54,4,2,2,2012
2,western region,   14 - 25 weeks,  55-64,3,2,0,2012
2,western region,   14 - 25 weeks,  65 years and over,0,0,0,2012
2,western region,   26 weeks ,"total, 15 years and over",2,2,0,2012
2,western region,   26 weeks , 15-64 years,2,2,0,2012
2,western region,   26 weeks ,  15-19,0,0,0,2012
2,western region,   26 weeks ,  20-24,0,0,0,2012
2,western region,   26 weeks ,  25-44,2,0,0,2012
2,western region,   26 weeks ,  45-54,0,0,0,2012
2,western region,   26 weeks ,  55-64,0,0,0,2012
2,western region,   26 weeks ,  65 years and over,0,0,0,2012
2,western region,      27 - 51 weeks,"total, 15 years and over",10,6,4,2012
2,western region,      27 - 51 weeks, 15-64 years,10,6,4,2012
2,western region,      27 - 51 weeks,  15-19,0,0,0,2012
2,western region,      27 - 51 weeks,  20-24,0,0,0,2012
2,western region,      27 - 51 weeks,  25-44,5,4,2,2012
2,western region,      27 - 51 weeks,  45-54,2,0,0,2012
2,western region,      27 - 51 weeks,  55-64,0,0,0,2012
2,western region,      27 - 51 weeks,  65 years and over,0,0,0,2012
2,western region,      52 weeks,"total, 15 years and over",8,4,3,2012
2,western region,      52 weeks, 15-64 years,8,4,3,2012
2,western region,      52 weeks,  15-19,2,0,0,2012
2,western region,      52 weeks,  20-24,0,0,0,2012
2,western region,      52 weeks,  25-44,2,0,2,2012
2,western region,      52 weeks,  45-54,2,0,0,2012
2,western region,      52 weeks,  55-64,2,0,0,2012
2,western region,      52 weeks,  65 years and over,0,0,0,2012
2,western region,      53 weeks or more,"total, 15 years and over",12,7,4,2012
2,western region,      53 weeks or more, 15-64 years,11,7,4,2012
2,western region,      53 weeks or more,  15-19,0,0,0,2012
2,western region,      53 weeks or more,  20-24,0,0,0,2012
2,western region,      53 weeks or more,  25-44,4,3,2,2012
2,western region,      53 weeks or more,  45-54,3,2,0,2012
2,western region,      53 weeks or more,  55-64,2,2,0,2012
2,western region,      53 weeks or more,  65 years and over,0,0,0,2012
2,western region,   duration unknown,"total, 15 years and over",5,2,3,2012
2,western region,   duration unknown, 15-64 years,5,2,3,2012
2,western region,   duration unknown,  15-19,2,0,0,2012
2,western region,   duration unknown,  20-24,0,0,0,2012
2,western region,   duration unknown,  25-44,0,0,0,2012
2,western region,   duration unknown,  45-54,0,0,0,2012
2,western region,   duration unknown,  55-64,0,0,0,2012
2,western region,   duration unknown,  65 years and over,0,0,0,2012
2,western region,average unemployed nc,"total, 15 years and over",21,23,19,2012
2,western region,average unemployed nc, 15-64 years,21,23,19,2012
2,western region,average unemployed nc,  15-19,11,12,11,2012
2,western region,average unemployed nc,  20-24,15,17,13,2012
2,western region,average unemployed nc,  25-44,22,25,19,2012
2,western region,average unemployed nc,  45-54,30,31,30,2012
2,western region,average unemployed nc,  55-64,34,35,31,2012
2,western region,average unemployed nc,  65 years and over,22,24,18,2012
2,western region,average unemployed c99,"total, 15 years and over",20,21,18,2012
2,western region,average unemployed c99, 15-64 years,20,21,18,2012
2,western region,average unemployed c99,  15-19,11,12,11,2012
2,western region,average unemployed c99,  20-24,14,16,11,2012
2,western region,average unemployed c99,  25-44,21,23,19,2012
2,western region,average unemployed c99,  45-54,27,28,26,2012
2,western region,average unemployed c99,  55-64,30,31,29,2012
2,western region,average unemployed c99,  65 years and over,22,24,17,2012
2,northern region,total unemployed,"total, 15 years and over",27,15,12,2012
2,northern region,total unemployed, 15-64 years,26,14,12,2012
2,northern region,total unemployed,  15-19,6,3,3,2012
2,northern region,total unemployed,  20-24,4,2,2,2012
2,northern region,total unemployed,  25-44,9,5,4,2012
2,northern region,total unemployed,  45-54,4,2,2,2012
2,northern region,total unemployed,  55-64,3,2,0,2012
2,northern region,total unemployed,  65 years and over,0,0,0,2012
2,northern region,   1 - 4 weeks,"total, 15 years and over",10,5,6,2012
2,northern region,   1 - 4 weeks, 15-64 years,10,5,6,2012
2,northern region,   1 - 4 weeks,  15-19,3,0,2,2012
2,northern region,   1 - 4 weeks,  20-24,2,0,0,2012
2,northern region,   1 - 4 weeks,  25-44,3,2,2,2012
2,northern region,   1 - 4 weeks,  45-54,0,0,0,2012
2,northern region,   1 - 4 weeks,  55-64,0,0,0,2012
2,northern region,   1 - 4 weeks,  65 years and over,0,0,0,2012
2,northern region,   5 - 13 weeks,"total, 15 years and over",6,4,3,2012
2,northern region,   5 - 13 weeks, 15-64 years,6,4,3,2012
2,northern region,   5 - 13 weeks,  15-19,0,0,0,2012
2,northern region,   5 - 13 weeks,  20-24,0,0,0,2012
2,northern region,   5 - 13 weeks,  25-44,3,2,0,2012
2,northern region,   5 - 13 weeks,  45-54,0,0,0,2012
2,northern region,   5 - 13 weeks,  55-64,0,0,0,2012
2,northern region,   5 - 13 weeks,  65 years and over,0,0,0,2012
2,northern region,   14 - 25 weeks,"total, 15 years and over",4,3,2,2012
2,northern region,   14 - 25 weeks, 15-64 years,4,3,2,2012
2,northern region,   14 - 25 weeks,  15-19,0,0,0,2012
2,northern region,   14 - 25 weeks,  20-24,0,0,0,2012
2,northern region,   14 - 25 weeks,  25-44,0,0,0,2012
2,northern region,   14 - 25 weeks,  45-54,0,0,0,2012
2,northern region,   14 - 25 weeks,  55-64,0,0,0,2012
2,northern region,   14 - 25 weeks,  65 years and over,0,0,0,2012
2,northern region,   26 weeks ,"total, 15 years and over",0,0,0,2012
2,northern region,   26 weeks , 15-64 years,0,0,0,2012
2,northern region,   26 weeks ,  15-19,0,0,0,2012
2,northern region,   26 weeks ,  20-24,0,0,0,2012
2,northern region,   26 weeks ,  25-44,0,0,0,2012
2,northern region,   26 weeks ,  45-54,0,0,0,2012
2,northern region,   26 weeks ,  55-64,0,0,0,2012
2,northern region,   26 weeks ,  65 years and over,0,0,0,2012
2,northern region,      27 - 51 weeks,"total, 15 years and over",0,0,0,2012
2,northern region,      27 - 51 weeks, 15-64 years,0,0,0,2012
2,northern region,      27 - 51 weeks,  15-19,0,0,0,2012
2,northern region,      27 - 51 weeks,  20-24,0,0,0,2012
2,northern region,      27 - 51 weeks,  25-44,0,0,0,2012
2,northern region,      27 - 51 weeks,  45-54,0,0,0,2012
2,northern region,      27 - 51 weeks,  55-64,0,0,0,2012
2,northern region,      27 - 51 weeks,  65 years and over,0,0,0,2012
2,northern region,      52 weeks,"total, 15 years and over",0,0,0,2012
2,northern region,      52 weeks, 15-64 years,0,0,0,2012
2,northern region,      52 weeks,  15-19,0,0,0,2012
2,northern region,      52 weeks,  20-24,0,0,0,2012
2,northern region,      52 weeks,  25-44,0,0,0,2012
2,northern region,      52 weeks,  45-54,0,0,0,2012
2,northern region,      52 weeks,  55-64,0,0,0,2012
2,northern region,      52 weeks,  65 years and over,0,0,0,2012
2,northern region,      53 weeks or more,"total, 15 years and over",0,0,0,2012
2,northern region,      53 weeks or more, 15-64 years,0,0,0,2012
2,northern region,      53 weeks or more,  15-19,0,0,0,2012
2,northern region,      53 weeks or more,  20-24,0,0,0,2012
2,northern region,      53 weeks or more,  25-44,0,0,0,2012
2,northern region,      53 weeks or more,  45-54,0,0,0,2012
2,northern region,      53 weeks or more,  55-64,0,0,0,2012
2,northern region,      53 weeks or more,  65 years and over,0,0,0,2012
2,northern region,   duration unknown,"total, 15 years and over",2,0,0,2012
2,northern region,   duration unknown, 15-64 years,2,0,0,2012
2,northern region,   duration unknown,  15-19,0,0,0,2012
2,northern region,   duration unknown,  20-24,0,0,0,2012
2,northern region,   duration unknown,  25-44,0,0,0,2012
2,northern region,   duration unknown,  45-54,0,0,0,2012
2,northern region,   duration unknown,  55-64,0,0,0,2012
2,northern region,   duration unknown,  65 years and over,0,0,0,2012
2,northern region,average unemployed nc,"total, 15 years and over",16,19,13,2012
2,northern region,average unemployed nc, 15-64 years,16,18,12,2012
2,northern region,average unemployed nc,  15-19,10,13,6,2012
2,northern region,average unemployed nc,  20-24,13,15,10,2012
2,northern region,average unemployed nc,  25-44,16,16,16,2012
2,northern region,average unemployed nc,  45-54,24,32,17,2012
2,northern region,average unemployed nc,  55-64,22,26,14,2012
2,northern region,average unemployed nc,  65 years and over,42,48,34,2012
2,northern region,average unemployed c99,"total, 15 years and over",15,18,12,2012
2,northern region,average unemployed c99, 15-64 years,15,18,12,2012
2,northern region,average unemployed c99,  15-19,10,13,6,2012
2,northern region,average unemployed c99,  20-24,13,15,10,2012
2,northern region,average unemployed c99,  25-44,15,15,15,2012
2,northern region,average unemployed c99,  45-54,22,29,16,2012
2,northern region,average unemployed c99,  55-64,20,24,14,2012
2,northern region,average unemployed c99,  65 years and over,34,34,34,2012
3,eastern region,total unemployed,"total, 15 years and over",82,41,40,2012
3,eastern region,total unemployed, 15-64 years,80,41,40,2012
3,eastern region,total unemployed,  15-19,16,10,7,2012
3,eastern region,total unemployed,  20-24,12,6,6,2012
3,eastern region,total unemployed,  25-44,32,14,18,2012
3,eastern region,total unemployed,  45-54,10,6,4,2012
3,eastern region,total unemployed,  55-64,10,6,5,2012
3,eastern region,total unemployed,  65 years and over,0,0,0,2012
3,eastern region,   1 - 4 weeks,"total, 15 years and over",25,12,14,2012
3,eastern region,   1 - 4 weeks, 15-64 years,25,12,14,2012
3,eastern region,   1 - 4 weeks,  15-19,6,4,3,2012
3,eastern region,   1 - 4 weeks,  20-24,4,2,2,2012
3,eastern region,   1 - 4 weeks,  25-44,10,4,6,2012
3,eastern region,   1 - 4 weeks,  45-54,2,0,0,2012
3,eastern region,   1 - 4 weeks,  55-64,2,0,0,2012
3,eastern region,   1 - 4 weeks,  65 years and over,0,0,0,2012
3,eastern region,   5 - 13 weeks,"total, 15 years and over",26,14,12,2012
3,eastern region,   5 - 13 weeks, 15-64 years,26,14,11,2012
3,eastern region,   5 - 13 weeks,  15-19,7,4,2,2012
3,eastern region,   5 - 13 weeks,  20-24,5,3,2,2012
3,eastern region,   5 - 13 weeks,  25-44,9,5,4,2012
3,eastern region,   5 - 13 weeks,  45-54,2,0,0,2012
3,eastern region,   5 - 13 weeks,  55-64,3,0,2,2012
3,eastern region,   5 - 13 weeks,  65 years and over,0,0,0,2012
3,eastern region,   14 - 25 weeks,"total, 15 years and over",10,5,5,2012
3,eastern region,   14 - 25 weeks, 15-64 years,10,5,5,2012
3,eastern region,   14 - 25 weeks,  15-19,2,0,0,2012
3,eastern region,   14 - 25 weeks,  20-24,2,0,0,2012
3,eastern region,   14 - 25 weeks,  25-44,5,2,3,2012
3,eastern region,   14 - 25 weeks,  45-54,0,0,0,2012
3,eastern region,   14 - 25 weeks,  55-64,0,0,0,2012
3,eastern region,   14 - 25 weeks,  65 years and over,0,0,0,2012
3,eastern region,   26 weeks ,"total, 15 years and over",0,0,0,2012
3,eastern region,   26 weeks , 15-64 years,0,0,0,2012
3,eastern region,   26 weeks ,  15-19,0,0,0,2012
3,eastern region,   26 weeks ,  20-24,0,0,0,2012
3,eastern region,   26 weeks ,  25-44,0,0,0,2012
3,eastern region,   26 weeks ,  45-54,0,0,0,2012
3,eastern region,   26 weeks ,  55-64,0,0,0,2012
3,eastern region,   26 weeks ,  65 years and over,0,0,0,2012
3,eastern region,      27 - 51 weeks,"total, 15 years and over",6,4,3,2012
3,eastern region,      27 - 51 weeks, 15-64 years,6,4,2,2012
3,eastern region,      27 - 51 weeks,  15-19,0,0,0,2012
3,eastern region,      27 - 51 weeks,  20-24,0,0,0,2012
3,eastern region,      27 - 51 weeks,  25-44,2,0,0,2012
3,eastern region,      27 - 51 weeks,  45-54,2,0,0,2012
3,eastern region,      27 - 51 weeks,  55-64,0,0,0,2012
3,eastern region,      27 - 51 weeks,  65 years and over,0,0,0,2012
3,eastern region,      52 weeks,"total, 15 years and over",5,2,3,2012
3,eastern region,      52 weeks, 15-64 years,4,2,3,2012
3,eastern region,      52 weeks,  15-19,0,0,0,2012
3,eastern region,      52 weeks,  20-24,0,0,0,2012
3,eastern region,      52 weeks,  25-44,2,0,2,2012
3,eastern region,      52 weeks,  45-54,0,0,0,2012
3,eastern region,      52 weeks,  55-64,0,0,0,2012
3,eastern region,      52 weeks,  65 years and over,0,0,0,2012
3,eastern region,      53 weeks or more,"total, 15 years and over",5,4,2,2012
3,eastern region,      53 weeks or more, 15-64 years,5,3,2,2012
3,eastern region,      53 weeks or more,  15-19,0,0,0,2012
3,eastern region,      53 weeks or more,  20-24,0,0,0,2012
3,eastern region,      53 weeks or more,  25-44,0,0,0,2012
3,eastern region,      53 weeks or more,  45-54,2,2,0,2012
3,eastern region,      53 weeks or more,  55-64,2,0,0,2012
3,eastern region,      53 weeks or more,  65 years and over,0,0,0,2012
3,eastern region,   duration unknown,"total, 15 years and over",3,0,2,2012
3,eastern region,   duration unknown, 15-64 years,3,0,2,2012
